theme_id	class_id	subclass_id	orientation_id	north	east	south	west
39	4	0	14		0:18;0:20	0:18;0:21;0:24;0:29	0:26
39	4	0	15	0:5;0:16;0:26	0:25;0:31	0:0;0:11;0:33	0:3;0:4;0:8;0:20
39	4	0	16	0:10;0:18;0:20;0:26	0:10;0:23;0:26	0:3;0:7;0:8;0:10;0:15;0:25	0:3;0:4;0:10;0:20;0:21;0:24;0:29
39	4	0	17		0:1;0:11;0:24;0:29;0:32	0:0;0:18;0:29;0:30;0:32	
39	4	0	18	0:14;0:17	0:4;0:11;0:29;0:31	0:16;0:25	0:14;0:25
39	4	0	19	0:23	0:29	0:0	0:7
39	4	0	20	0:1;0:25;0:29	0:2;0:10;0:15;0:16;0:23;0:27	0:10;0:16;0:25	0:14;0:25;0:29;0:33
39	4	0	21	0:14	0:10;0:16;0:26	0:22	0:6;0:22;0:31
39	4	0	22	0:3;0:4;0:8;0:11;0:21;0:31	0:7;0:8;0:11;0:21;0:25;0:33;0:34	0:0;0:1;0:23;0:30;0:32	0:0;0:1;0:5;0:27;0:30;0:32
39	4	0	23	0:4;0:22	0:9	0:19	0:16;0:20
39	4	0	24	0:14;0:33	0:16		0:17;0:32
39	4	0	25	0:0;0:10;0:16;0:18;0:20;0:26	0:10;0:18;0:20;0:26;0:30	0:4;0:12;0:20;0:29	0:15;0:22;0:32
39	4	0	26		0:14	0:10;0:11;0:15;0:16;0:25;0:35	0:10;0:16;0:21;0:25;0:29
39	4	0	27	0:30	0:22;0:32		0:4;0:10;0:12;0:20
39	4	0	28	0:10;0:30			0:10;0:12
39	4	0	29	0:9;0:14;0:17;0:25;0:29;0:34	0:2;0:5;0:10;0:16;0:20;0:26;0:30	0:4;0:12;0:20;0:29	0:17;0:18;0:19;0:32
39	4	0	30	0:4;0:17;0:22;0:32	0:3;0:4;0:22;0:35	0:2;0:5;0:10;0:27;0:28	0:2;0:9;0:10;0:25;0:29;0:34
39	4	0	31	0:10	0:8;0:21	0:13;0:22	0:15;0:18
39	4	0	32	0:6;0:17;0:22;0:32	0:1;0:4;0:22;0:24;0:25;0:29;0:32	0:30;0:32;0:33	0:5;0:17;0:27;0:32
39	4	0	33	0:15;0:32	0:20	0:24	0:6;0:22
39	4	0	34		0:10;0:30	0:12;0:29	0:22
39	4	0	35	0:26			0:30
39	11	0	0		0:0;0:1		0:0;0:2
39	11	0	1			0:2	0:0
39	11	0	2	0:1	0:0		
40	23	0	0	0:18	0:13	0:3	
40	23	0	1		0:14	0:19	
40	23	0	2	0:15;0:19	0:17		0:6
40	23	1	0	1:0	1:2	1:0	
40	23	0	3	0:0			
40	23	0	4	0:5	0:8	0:11	
40	23	2	0		2:1		
40	23	0	5	0:6;0:17	0:5;0:15;0:18	0:4;0:6;0:8;0:17	0:5;0:12;0:18;0:19
40	23	0	6	0:5	0:2;0:6	0:5	0:6;0:17
40	23	0	7	0:8			0:11
40	23	0	8	0:5		0:7	0:4
40	23	0	9	0:18		0:10	0:13
40	23	1	1	1:1	1:2	1:1	
40	23	0	10	0:9			
40	23	0	11	0:4	0:7		
40	23	2	1			2:2	2:0
40	23	0	12	0:17	0:5;0:15	0:17	0:15
40	23	0	13	0:16	0:9		0:0
40	23	1	2	1:2		1:2	1:0;1:1
40	23	0	14				0:1
40	23	0	15		0:12	0:2	0:5;0:12
40	23	2	2	2:1			
40	23	0	16		0:18	0:13	0:18
40	23	0	17	0:5;0:12	0:6	0:5;0:12	0:2
40	23	0	18		0:5;0:16	0:0;0:9	0:5;0:16
40	23	0	19	0:1	0:5	0:2	
40	25	0	0	0:1;0:2	0:4;0:8;0:9	0:9	0:4;0:6
40	25	0	1	0:1;0:2;0:4;0:8;0:9	0:8;0:9	0:0;0:1;0:9	
40	25	0	2		0:4;0:8;0:9	0:0;0:1;0:9	
40	25	0	3		0:4;0:8	0:9	0:4;0:6
40	25	0	4		0:0;0:3;0:9	0:1;0:9	0:0;0:2;0:3;0:8;0:9
40	25	0	5			0:7;0:9	0:7
40	25	0	6		0:0;0:3		0:8;0:9
40	25	0	7	0:5;0:7	0:5;0:7	0:7	0:7;0:10
40	25	0	8		0:4;0:6;0:8;0:9	0:1;0:9	0:0;0:1;0:2;0:3;0:8;0:9
40	25	0	9	0:0;0:1;0:2;0:3;0:4;0:5;0:8;0:9	0:4;0:6;0:8;0:9	0:1;0:9	0:0;0:1;0:2;0:4;0:8;0:9
40	25	0	10		0:7		
40	26	0	0	0:0		0:0;0:3	0:2;0:4
40	26	0	1	0:2	0:5		
40	26	0	2	0:2	0:0;0:4	0:1;0:2	
40	26	0	3	0:0			0:5
40	26	0	4	0:4	0:0	0:4;0:5	0:2
40	26	0	5	0:4	0:3		0:1
40	27	0	0				0:2
40	27	0	1		0:2		
40	27	0	2		0:0		0:1
40	34	0	0				
40	36	0	0				
40	47	0	0		0:0;0:1	0:1	0:0;0:1
40	47	1	0	1:1			
40	47	0	1	0:0	0:0;0:1;0:3	0:3	0:0;0:1;0:3
40	47	1	1	1:2		1:0	
40	47	1	2			1:1	
40	47	0	2	0:3	0:2;0:3		0:2;0:3
40	47	0	3	0:1	0:1;0:2;0:3	0:2	0:1;0:2;0:3
40	50	0	0				
41	1	0	0		0:15;0:18	0:18	
41	1	0	1	0:16	0:18	0:18	0:15
41	1	0	2	0:13;0:18		0:3;0:8;0:18	0:12;0:14;0:17
41	1	0	3	0:2		0:18	0:18
41	1	0	4	0:16	0:9;0:16	0:8	0:5;0:7
41	1	0	5	0:8;0:16	0:4;0:8;0:16	0:18	0:18
41	1	0	6		0:18	0:11	0:16
41	1	0	7	0:8;0:16;0:17	0:4;0:8;0:10;0:16	0:18	0:9;0:15
41	1	0	8	0:2;0:4;0:13	0:13	0:5;0:7;0:9;0:12;0:16	0:5;0:7;0:16
41	1	0	9	0:8;0:16	0:7		0:4
41	1	0	10		0:18	0:18	0:7
41	1	0	11	0:6			0:16
41	1	0	12	0:8;0:16	0:2;0:15		0:18
41	1	0	13	0:13;0:18	0:13;0:18	0:2;0:8;0:13;0:14;0:18	0:8;0:13;0:14;0:18
41	1	0	14	0:13	0:2;0:13;0:18		
41	1	0	15	0:16	0:1;0:7		0:0;0:12;0:18
41	1	0	16	0:8;0:16;0:17	0:6;0:8;0:11;0:16;0:17	0:1;0:4;0:5;0:7;0:9;0:12;0:15;0:16	0:4;0:5;0:7;0:16
41	1	0	17		0:2	0:7;0:16	0:16
41	1	0	18	0:0;0:1;0:2;0:3;0:5;0:7;0:10;0:13;0:18	0:3;0:5;0:12;0:13;0:15;0:18	0:2;0:13;0:18	0:0;0:1;0:6;0:10;0:13;0:14;0:18
41	2	0	0	0:1;0:6;0:7	0:6;0:7	0:7	0:1
41	2	0	1	0:6	0:0	0:0;0:2;0:5;0:6;0:7	0:5
41	2	0	2	0:1;0:4;0:6	0:3;0:6	0:6	0:7
41	2	0	3	0:3;0:5		0:3;0:7	0:2
41	2	0	4	0:6	0:5	0:2	
41	2	0	5	0:1;0:6;0:7	0:1;0:6	0:3;0:6	0:4;0:6
41	2	0	6	0:1;0:2;0:5;0:6;0:7	0:5;0:6;0:7	0:0;0:1;0:2;0:4;0:5;0:6;0:7	0:0;0:2;0:5;0:6;0:7
41	2	0	7	0:0;0:1;0:3;0:6;0:7	0:2;0:6;0:7	0:0;0:5;0:6;0:7	0:0;0:6;0:7
41	3	0	0	0:0;0:3	0:0	0:0;0:3	0:0;0:3
41	3	0	1		0:3		
41	3	0	2	0:3		0:3	0:3
41	3	0	3	0:0;0:2	0:0;0:2	0:0;0:2	0:1
41	4	0	0	0:28;0:32;0:46;0:47	0:5;0:13;0:47;0:48	0:1;0:48	0:34;0:43;0:48
41	4	0	1	0:0;0:8;0:13;0:34	0:5;0:32;0:47;0:48	0:34	
41	4	0	2	0:10;0:19;0:44	0:10;0:19	0:20;0:28	0:14;0:46
41	4	0	3	0:18;0:39	0:10;0:33;0:45	0:26;0:44	0:12;0:15;0:16;0:24
41	4	0	4			0:10;0:29	0:18
41	4	0	5	0:28	0:13;0:28;0:32;0:39		0:0;0:1;0:8;0:35
41	4	0	6	0:23;0:44	0:16;0:28;0:39	0:16	0:9
41	4	0	7	0:14	0:47	0:32	0:16;0:28
41	4	0	8	0:22;0:28;0:30;0:46;0:47	0:5;0:28;0:30;0:39;0:47	0:1	
41	4	0	9	0:19;0:37	0:6;0:10	0:28;0:36	0:28;0:36;0:41
41	4	0	10	0:4;0:10;0:19;0:29;0:33	0:10;0:11;0:19;0:27;0:33;0:35;0:37;0:45	0:2;0:10;0:11;0:15;0:17;0:19;0:29;0:30;0:41	0:2;0:3;0:9;0:10;0:19;0:26;0:30;0:39
41	4	0	11	0:10;0:29;0:45;0:48	0:31	0:43	0:10;0:19;0:31;0:39
41	4	0	12	0:33;0:48	0:3	0:28	0:15;0:22;0:23;0:28
41	4	0	13	0:25;0:30;0:39	0:17;0:35	0:1;0:34	0:0;0:5
41	4	0	14	0:16	0:2;0:24	0:7;0:38	0:36
41	4	0	15	0:10	0:3;0:12;0:16	0:16	0:24;0:28
41	4	0	16	0:6;0:15;0:24;0:47	0:3;0:7;0:25;0:30;0:44	0:14;0:20;0:28;0:49	0:6;0:15;0:24;0:47
41	4	0	17	0:10	0:35		0:13;0:42
41	4	0	18		0:4;0:23;0:40;0:48	0:3;0:23;0:26;0:39;0:46	0:33;0:34
41	4	0	19	0:10;0:23;0:33	0:10;0:11;0:27;0:29;0:33	0:2;0:9;0:10;0:30	0:2;0:10;0:26;0:39;0:44
41	4	0	20	0:2;0:16;0:20	0:36;0:41	0:20;0:28	0:38;0:46
41	4	0	21	0:30;0:39	0:43		
41	4	0	22		0:12;0:39;0:40;0:47	0:8;0:23;0:39;0:47	0:29
41	4	0	23	0:18;0:22	0:12;0:39;0:41	0:6;0:19;0:30;0:37	0:18;0:30;0:37
41	4	0	24	0:28;0:38;0:47	0:3;0:15;0:16;0:28;0:44;0:47	0:16;0:25;0:47;0:49	0:14;0:46;0:47
41	4	0	25	0:24;0:47		0:13	0:16;0:32
41	4	0	26	0:3;0:18	0:10;0:19;0:33	0:28;0:49	0:28;0:41
41	4	0	27			0:29	0:10;0:19
41	4	0	28	0:2;0:9;0:12;0:16;0:20;0:26;0:36;0:41	0:7;0:9;0:12;0:15;0:26;0:30;0:36;0:49	0:0;0:5;0:8;0:24;0:46;0:47	0:5;0:6;0:8;0:24;0:35;0:46;0:47
41	4	0	29	0:4;0:10;0:27;0:45	0:22	0:10;0:11;0:37	0:19;0:30;0:39;0:46
41	4	0	30	0:10;0:19;0:23;0:33;0:44	0:10;0:23;0:29;0:33	0:8;0:13;0:21;0:39	0:8;0:16;0:28;0:47;0:49
41	4	0	31	0:39;0:46	0:11;0:42		0:11
41	4	0	32	0:7	0:25	0:0	0:1;0:5
41	4	0	33		0:18	0:10;0:12;0:19;0:30	0:3;0:10;0:19;0:26;0:30;0:39;0:44
41	4	0	34	0:1;0:13	0:0;0:18;0:46	0:1	0:45
41	4	0	35		0:5;0:28;0:47	0:43;0:48	0:10;0:13;0:17
41	4	0	36	0:9	0:9;0:14	0:28	0:20;0:28
41	4	0	37	0:23;0:29	0:23	0:9	0:10
41	4	0	38	0:14	0:20	0:24	
41	4	0	39	0:18;0:22;0:30;0:39	0:10;0:11;0:19;0:29;0:33	0:3;0:13;0:21;0:31;0:39	0:5;0:6;0:8;0:22;0:23;0:47;0:49
41	4	0	40			0:41	0:18;0:22
41	4	0	41	0:10;0:40	0:9;0:26	0:28	0:20;0:23
41	4	0	42		0:17		0:31
41	4	0	43	0:11;0:35	0:0		0:21
41	4	0	44	0:3	0:19;0:33	0:2;0:6;0:30	0:16;0:24
41	4	0	45	0:48	0:34	0:11;0:29	0:3;0:10
41	4	0	46	0:18;0:28;0:46;0:47	0:2;0:20;0:24;0:28;0:29	0:0;0:8;0:31;0:46;0:47	0:34
41	4	0	47	0:22;0:24;0:28;0:46;0:47	0:16;0:24;0:28;0:30;0:39;0:47;0:49	0:0;0:8;0:16;0:24;0:25;0:46;0:47;0:49	0:0;0:1;0:7;0:8;0:22;0:24;0:35;0:47
41	4	0	48	0:0;0:35	0:0	0:11;0:12;0:45	0:0;0:1;0:18
41	4	0	49	0:16;0:24;0:26;0:47	0:30;0:39		0:28;0:47
41	6	0	0				
41	6	1	0				
41	7	0	0		0:5;0:6;0:7	0:1;0:2	
41	7	0	1	0:0;0:3;0:8	0:3;0:4		0:4
41	7	0	2	0:0	0:5		
41	7	0	3	0:6		0:1	0:1
41	7	0	4		0:1		0:1
41	7	0	5				0:0;0:2;0:8
41	7	0	6			0:3	0:0
41	7	0	7				0:0
41	7	0	8		0:5	0:1	
41	16	0	0				
41	23	0	0	0:1;0:13	0:17;0:23		0:17
41	23	0	1	0:7;0:17	0:13;0:14;0:28	0:0;0:21;0:25	
41	23	0	2	0:27	0:3		0:3
41	23	0	3	0:20	0:2;0:26	0:22	0:2;0:9;0:11
41	23	0	4	0:9	0:24		
41	23	0	5	0:13;0:14;0:20	0:17	0:10	0:21
41	23	0	6	0:13	0:12	0:13;0:26	0:20;0:25
41	23	1	0	1:4			1:5
41	23	0	7	0:13;0:26	0:16	0:1	0:17
41	23	0	8		0:13	0:21	0:29
41	23	1	1		1:4	1:5	1:2
41	23	0	9	0:25	0:3;0:26;0:27	0:4	0:17
41	23	1	2		1:1	1:3	
41	23	1	3	1:2	1:5		
41	23	0	10	0:5	0:17		0:30
41	23	0	11	0:12	0:3	0:16	0:26
41	23	0	12	0:13	0:17;0:20	0:11;0:13	0:6
41	23	0	13	0:6;0:12;0:16;0:25	0:13;0:28	0:0;0:5;0:6;0:7;0:12;0:20;0:23;0:25;0:27	0:1;0:8;0:13;0:18;0:19;0:29
41	23	0	14		0:15	0:5	0:1
41	23	0	15	0:17		0:17	0:14;0:19
41	23	0	16	0:11;0:23	0:22	0:13	0:7;0:24
41	23	0	17	0:15;0:17;0:28;0:29	0:0;0:7;0:9;0:21;0:25;0:30	0:1;0:15;0:17;0:29	0:0;0:5;0:10;0:12;0:23;0:25
41	23	0	18		0:13		
41	23	0	19		0:13;0:15	0:25	
41	23	0	20	0:13	0:6;0:27	0:3;0:5	0:12;0:25;0:27
41	23	0	21	0:1;0:8;0:25	0:5	0:30	0:17
41	23	0	22	0:3			0:16
41	23	0	23	0:13	0:17;0:23	0:16	0:0;0:23
41	23	0	24	0:26	0:16		0:4
41	23	0	25	0:1;0:13;0:19	0:6;0:17;0:20	0:9;0:13;0:21	0:17
41	23	0	26	0:6	0:11	0:7;0:24	0:3;0:9
41	23	1	4			1:0	1:1
41	23	0	27	0:13	0:20	0:2	0:9;0:20
41	23	0	28			0:17	0:1;0:13
41	23	1	5	1:1	1:0		1:3
41	23	0	29	0:17	0:8;0:13	0:17	
41	23	0	30	0:21	0:10		0:17
41	25	0	0	0:0;0:6;0:7;0:12	0:1;0:4;0:6;0:12;0:15	0:0;0:6;0:9	
41	25	0	1		0:8;0:9;0:14	0:6	0:0;0:3;0:6;0:7;0:8;0:9;0:12
41	25	1	0		1:1	1:4	1:3;1:4
41	25	0	2		0:8	0:6	0:6
41	25	0	3	0:3	0:1;0:6	0:3;0:11	0:10
41	25	0	4		0:9	0:6	0:0;0:6;0:9
41	25	2	0		2:3	2:1;2:2	2:1;2:3
41	25	1	1	1:3;1:5	1:4;1:6	1:4	1:0;1:6
41	25	0	5	0:5;0:14	0:10	0:5;0:15	0:6
41	25	1	2		1:2;1:6	1:4	1:2;1:5
41	25	0	6	0:0;0:1;0:2;0:4;0:6;0:8;0:9;0:11;0:12;0:13;0:15	0:1;0:2;0:4;0:5;0:6;0:12;0:15	0:0;0:6	0:0;0:3;0:6;0:7;0:9;0:11;0:12
41	25	3	0				
41	25	0	7		0:1;0:6;0:12	0:0;0:9	
41	25	0	8		0:1;0:12	0:6	0:1;0:2
41	25	1	3	1:3;1:4	1:0;1:4	1:1;1:3	
41	25	2	1	2:0;2:1;2:2;2:3	2:0;2:1;2:2	2:1	2:1;2:2
41	25	1	4	1:0;1:1;1:2;1:4;1:6	1:0;1:4;1:6	1:3;1:4	1:1;1:3;1:4
41	25	0	9	0:0;0:7	0:1;0:4;0:6	0:6	0:1;0:4
41	25	1	5		1:2	1:1	
41	25	0	10	0:10;0:13	0:3;0:15	0:10;0:13	0:5;0:11;0:14
41	25	0	11	0:3;0:15	0:6;0:10	0:6;0:15	0:13;0:15
41	25	2	2	2:0;2:3	2:1	2:1	2:1
41	25	2	3		2:0	2:1;2:2	2:0
41	25	0	12		0:1;0:6;0:12	0:0;0:6	0:0;0:6;0:7;0:8;0:12
41	25	0	13	0:10;0:13	0:11	0:6;0:10;0:13	0:15
41	25	0	14		0:10	0:5	0:1
41	25	1	6		1:1	1:4	1:1;1:2;1:4
41	25	0	15	0:5;0:11	0:11;0:13	0:6;0:11	0:0;0:6;0:10
41	26	0	0	0:0		0:0	0:1;0:2
41	26	1	0	1:0	1:0	1:0	1:0
41	26	0	1	0:1	0:0;0:1	0:1	0:1;0:2
41	26	2	0	2:0		2:0	
41	26	0	2	0:2	0:0;0:1	0:2	
41	27	0	0				0:1
41	27	0	1		0:0		
41	28	0	0				
41	34	0	0				
41	38	0	0				
41	38	1	0				
41	47	0	0	0:3;0:6	0:2	0:2	0:2;0:6
41	47	0	1	0:3		0:5	
41	47	0	2	0:0	0:0	0:3	0:0
41	47	0	3	0:2	0:6	0:0;0:1;0:4;0:6	
41	47	0	4	0:3			
41	47	0	5	0:1			
41	47	0	6	0:3	0:0	0:0	0:3
41	49	0	0		0:5	0:3	
41	49	0	1	0:2		0:7	0:4
41	49	0	2			0:1	0:5
41	49	0	3	0:0	0:4	0:6	
41	49	0	4	0:5	0:1		0:3
41	49	0	5		0:2	0:4	0:0
41	49	0	6	0:3			
41	49	0	7	0:1			
42	23	0	0	0:10;0:28	0:12		0:12;0:34
42	23	0	1	0:2;0:15	0:20;0:24	0:26	0:17;0:20
42	23	0	2	0:11;0:20	0:15	0:1;0:22;0:27	
42	23	0	3	0:3;0:20	0:22	0:3;0:20	0:5;0:21;0:24
42	23	0	4	0:15	0:29	0:8	0:24
42	23	0	5	0:15;0:21	0:3;0:20	0:12	0:22
42	23	0	6	0:13;0:18	0:14;0:30	0:18;0:30	0:11
42	23	0	7		0:25	0:28	0:31
42	23	0	8	0:4			
42	23	0	9		0:15	0:33	0:14
42	23	0	10	0:25		0:0;0:12	0:28
42	23	0	11	0:15	0:6;0:19	0:2	0:20;0:33
42	23	0	12	0:5;0:10;0:28	0:0;0:20		0:0;0:34
42	23	0	13		0:14	0:6	0:15
42	23	0	14	0:14;0:30	0:9;0:16;0:30;0:33	0:14;0:30	0:6;0:13;0:18;0:30
42	23	0	15	0:19;0:27	0:13;0:15	0:1;0:4;0:5;0:11;0:17;0:21;0:24;0:27;0:29	0:2;0:9;0:15
42	23	0	16	0:33		0:30;0:33	0:14;0:30
42	23	0	17	0:15	0:1	0:23	0:29
42	23	0	18	0:6	0:14;0:30	0:6;0:30	
42	23	0	19	0:24		0:15	0:11
42	23	0	20	0:3;0:20	0:1;0:11;0:22;0:27;0:34	0:2;0:3;0:20	0:1;0:5;0:12;0:24;0:27
42	23	0	21	0:15	0:3	0:5	0:27
42	23	0	22	0:2;0:27	0:5	0:34	0:3;0:20
42	23	0	23	0:17			
42	23	0	24	0:15	0:3;0:4;0:20;0:24	0:19	0:1;0:24
42	23	0	25			0:10	0:7
42	23	0	26	0:1			
42	23	0	27	0:2;0:15	0:20;0:21	0:15;0:22	0:20
42	23	0	28	0:7	0:10	0:0;0:12	0:32
42	23	0	29	0:15	0:17		0:4
42	23	0	30	0:6;0:14;0:16;0:18;0:30;0:33	0:14;0:16;0:30;0:33	0:14;0:30	0:6;0:14;0:18;0:30
42	23	0	31		0:7	0:32	
42	23	0	32	0:31	0:28	0:34	
42	23	0	33	0:9;0:16	0:11	0:16;0:30	0:14;0:30
42	23	0	34	0:22;0:32	0:0;0:12		0:20
42	25	0	0		0:8	0:15	
42	25	1	0				
42	25	0	1	0:1;0:6;0:7;0:16	0:2;0:6;0:11;0:16;0:19	0:1;0:6	
42	25	0	2		0:8;0:11	0:6;0:15	0:1;0:4;0:6;0:7;0:8;0:16
42	25	2	0				
42	25	3	0			3:1;3:2	3:1;3:2
42	25	0	3	0:14;0:15	0:12	0:19	0:17;0:19
42	25	0	4	0:4	0:2;0:6;0:9	0:4;0:14	0:13
42	25	0	5	0:5	0:13	0:5;0:19	0:6;0:18
42	25	0	6	0:1;0:2;0:6;0:8;0:14;0:16;0:17;0:19	0:2;0:5;0:6;0:16;0:19	0:1;0:6	0:1;0:4;0:6;0:7;0:10;0:14;0:16
42	25	3	1	3:0;3:1;3:3	3:0;3:1	3:1;3:2	3:1;3:2;3:3
42	25	0	7		0:2;0:6;0:16	0:1	
42	25	3	2	3:0;3:1;3:3	3:0;3:1		
42	25	0	8		0:2;0:16	0:6;0:10	0:0;0:2
42	25	0	9	0:9		0:9	0:4;0:14
42	25	0	10	0:8	0:6	0:14	0:15
42	25	0	11	0:16	0:15	0:19	0:1;0:2
42	25	3	3		3:1	3:1;3:2	
42	25	0	12	0:15;0:19	0:14;0:17	0:14	0:3
42	25	0	13	0:13;0:17	0:4;0:19	0:13;0:17	0:5;0:14
42	25	0	14	0:4;0:10;0:12;0:19	0:6;0:9;0:13;0:15	0:3;0:6;0:19	0:12;0:17;0:19
42	25	0	15	0:0;0:2	0:10;0:19	0:3;0:12	0:11;0:14
42	25	0	16		0:2;0:6;0:16	0:1;0:6;0:11	0:1;0:6;0:7;0:8;0:16
42	25	0	17	0:13;0:17	0:3;0:14	0:6;0:13;0:17	0:12;0:19
42	25	0	18	0:18	0:5;0:19	0:18	
42	25	0	19	0:3;0:5;0:11;0:14	0:3;0:14;0:17	0:6;0:12;0:14	0:1;0:6;0:13;0:15;0:18
42	26	0	0				
42	26	1	0	1:0		1:0	1:1;1:2
42	26	1	1	1:1	1:0;1:1	1:1	1:1;1:2
42	26	1	2	1:2	1:0;1:1	1:2	
42	35	0	0				
42	36	0	0				
42	47	0	0	0:3;0:4	0:2;0:4	0:2;0:5;0:7	0:2;0:4;0:7
42	47	0	1		0:6	0:6	
42	47	0	2	0:0	0:0	0:3	0:0
42	47	0	3	0:2		0:0	
42	47	0	4		0:0;0:5	0:0;0:6	0:0;0:7
42	47	0	5	0:0;0:6			0:4;0:6
42	47	0	6	0:1;0:4	0:5	0:5	0:1
42	47	0	7	0:0	0:0;0:4		
42	50	0	0	0:8	0:9		0:11
42	50	0	1	0:7	0:11		
42	50	0	2	0:6	0:11		
42	50	0	3			0:5	
42	50	0	4			0:10	
42	50	0	5	0:3			0:9
42	50	0	6			0:2	
42	50	0	7			0:1	
42	50	0	8			0:0	
42	50	0	9		0:5;0:10		0:0
42	50	0	10	0:4			0:9
42	50	0	11		0:0		0:1;0:2
43	8	0	0				0:1
43	8	0	1		0:0;0:1;0:3		0:1;0:3
43	8	0	2		0:3		
43	8	0	3		0:1;0:3		0:1;0:2;0:3
43	12	0	0		0:3		
43	12	0	1				0:4
43	12	0	2			0:6	0:3
43	12	0	3	0:3;0:8	0:2;0:3;0:8	0:3;0:7	0:0;0:3;0:8
43	12	0	4	0:4;0:7	0:1;0:4	0:4;0:5	0:4;0:8
43	12	0	5	0:4		0:8	
43	12	0	6	0:2;0:6		0:6	
43	12	0	7	0:3		0:4	
43	12	0	8	0:5	0:3;0:4	0:3	0:3
43	23	0	0		0:4	0:2	
43	23	0	1	0:4	0:1;0:12	0:6;0:7	0:1;0:2
43	23	0	2	0:0;0:4;0:5	0:1;0:12	0:8	0:3;0:12
43	23	0	3	0:9;0:11	0:2	0:11	
43	23	0	4	0:12	0:4	0:1;0:2	0:0;0:4;0:5;0:9
43	23	0	5		0:4;0:10	0:2	
43	23	0	6	0:1	0:6;0:7		0:6;0:7
43	23	0	7	0:1	0:6;0:7		0:6;0:7;0:8
43	23	0	8	0:2	0:7		0:11;0:12
43	23	0	9		0:4	0:3;0:12	
43	23	0	10	0:12		0:12	0:5
43	23	0	11	0:3	0:8	0:3	
43	23	0	12	0:9;0:10;0:12	0:2;0:8	0:4;0:10;0:12	0:1;0:2
43	25	0	0	0:0;0:1;0:2;0:5;0:8;0:9	0:0;0:5;0:9	0:0;0:1;0:9	0:0;0:1;0:2;0:9
43	25	0	1	0:0;0:1;0:2;0:5;0:7;0:9	0:0;0:5;0:9	0:0;0:1;0:2;0:9	
43	25	0	2	0:1;0:4;0:7	0:0;0:9	0:0;0:1;0:9	0:3
43	25	0	3		0:2;0:5	0:9	0:5;0:9
43	25	0	4	0:4	0:6	0:2;0:4	
43	25	0	5		0:3;0:5;0:8;0:9	0:0;0:1;0:9	0:0;0:1;0:3;0:5;0:7;0:8;0:9
43	25	0	6	0:6		0:6;0:9	0:4
43	25	0	7		0:5	0:1;0:2	
43	25	0	8		0:5;0:8	0:0;0:9	0:5;0:8
43	25	0	9	0:0;0:1;0:2;0:3;0:5;0:6;0:8;0:9	0:0;0:3;0:5;0:9	0:0;0:1;0:9	0:0;0:1;0:2;0:5;0:9
43	26	0	0	0:0		0:0	
43	29	0	0				
43	29	1	0				
43	47	0	0	0:1			
43	47	0	1	0:2		0:0	
43	47	1	0	1:3			
43	47	1	1			1:2;1:3	
43	47	1	2	1:1			
43	47	1	3	1:1		1:0	
43	47	0	2			0:1	
44	1	0	0		0:5	0:3	0:4
44	1	0	1		0:7		0:3
44	1	0	2	0:4		0:8	
44	1	0	3	0:0;0:3;0:4	0:1;0:3	0:3;0:6	0:3;0:5;0:7
44	1	1	0		1:1		
44	1	0	4	0:6	0:0	0:2;0:3	
44	1	1	1				1:0
44	1	0	5		0:3		0:0
44	1	0	6	0:3		0:4	
44	1	0	7		0:3		0:1
44	1	0	8	0:2			
44	2	0	0	0:1	0:1		0:1
44	2	0	1		0:0;0:1	0:0	0:0;0:1
44	7	0	0				0:4
44	7	0	1	0:1;0:2;0:3;0:4;0:10;0:11	0:3;0:4;0:10;0:12	0:1;0:4;0:7;0:8;0:10	
44	7	0	2		0:2;0:4;0:14	0:1;0:4;0:7;0:10	0:2;0:3;0:4;0:14
44	7	0	3		0:2;0:3;0:4;0:5;0:7;0:10;0:11;0:14	0:1;0:4;0:7;0:9;0:10;0:12	0:1;0:3;0:4;0:6;0:11;0:14
44	7	0	4	0:1;0:2;0:3;0:4;0:6;0:7;0:8;0:10	0:0;0:2;0:3;0:4;0:7;0:10	0:1;0:4;0:7;0:8;0:10;0:12	0:1;0:2;0:3;0:4;0:8;0:9;0:10;0:12
44	7	0	5	0:13		0:12	0:3
44	7	0	6	0:6;0:9	0:3;0:7;0:10	0:4;0:6	
44	7	0	7	0:1;0:2;0:3;0:4;0:7;0:10		0:4;0:7;0:10	0:3;0:4;0:6
44	7	0	8	0:1;0:4;0:10	0:4	0:4	
44	7	0	9	0:3;0:10	0:4;0:10	0:6	
44	7	0	10	0:1;0:2;0:3;0:4;0:7;0:10	0:4;0:12;0:14	0:1;0:4;0:7;0:8;0:9;0:10	0:1;0:3;0:4;0:6;0:9;0:11;0:12
44	7	0	11		0:3;0:10;0:14	0:1;0:12	0:3;0:12
44	7	0	12	0:3;0:4;0:5;0:11	0:4;0:10;0:11;0:12		0:1;0:10;0:12
44	7	0	13			0:5	
44	7	0	14		0:2;0:3;0:14		0:2;0:3;0:10;0:11;0:14
44	17	0	0				
44	19	0	0				
44	20	0	0				
44	21	0	0				
44	26	0	0		0:0		0:0
44	29	0	0		0:4		0:1;0:4
44	29	0	1	0:3	0:0	0:3	
44	29	1	0	1:1			
44	29	0	2		0:5		0:5
44	29	0	3	0:1;0:3		0:1;0:3	
44	29	2	0		2:0		2:0;2:1;2:3
44	29	0	4		0:0		0:0;0:5
44	29	2	1		2:0;2:2		
